"","ein","tax_pd","donation_ratio"
"839",221686764,201806,0.717139813978756
"840",221695038,201812,0.324036526465871
"841",221761128,201812,0.801960799920523
"842",221766323,201810,1
"843",221777156,201808,0.972108573802792
"844",221811616,201901,0.899624307981408
"845",221818014,201802,0.954797318471624
"846",221818699,201901,0.371019276287558
"847",221911104,201812,0.065783999806559
"848",221911769,201809,0.924347933652116
"849",221916086,201808,0.935701459633403
"850",221917127,201812,0.955000846863182
"851",221942357,201906,0.974590552828867
"852",221942376,201812,0.944716087013553
"853",221942376,201712,0.957358691737724
"854",221945368,201809,0
"855",221981621,201812,0.505250482105182
"856",222026610,201812,0.655553374052665
"857",222066146,201803,0
"858",222083588,201812,0.544279279053719
"859",222088378,201806,0.990254332949842
"860",222124096,201812,0
"861",222141948,201812,0.657725250647367
"862",222146293,201906,0
"863",222164287,201806,0.157932461725292
"864",222169930,201812,0.0110538326323244
"865",222178986,201812,0
"866",222191389,201809,0.76667657170787
"867",222191674,201812,1
"868",222218884,201902,0.977416033999919
"869",222220531,201812,0.0572909886104142
"870",222240774,201812,0
"871",222243540,201812,0.753919370495408
"872",222264220,201812,0.942715099496498
"873",222276148,201812,0.775454929619602
"874",222276165,201812,0.283408688554635
"875",222279167,201812,0.933311965886522
"876",222284195,201806,0.730590038111136
"877",222303647,201812,0.0787260753251273
"878",222305176,201812,0.957759770124083
"879",222317109,201809,0.277705728292508
"880",222318586,201812,0.419944308368333
"881",222318999,201806,0.803471763595839
"882",222327308,201812,0
"883",222333827,201806,0.764165572475091
"884",222334189,201812,0.206862269596065
"885",222334190,201812,0.00978779331871791
"886",222350832,201812,0.99415541659501
"887",222360739,201812,0.00561265010929811
"888",222365738,201806,0
"889",222368174,201812,0.325739668067893
"890",222378089,201812,0.25299362278059
"891",222391978,201809,0.766970019122724
"892",222417594,201812,0.750850813607886
"893",222423496,201806,0.618211403979508
"894",222456648,201812,0.577144997467366
"895",222466663,201812,0.0191166886352762
"896",222467028,201812,0
"897",222474060,201812,0
"898",222479448,201806,0.171298470982978
"899",222482774,201812,0.675314974353867
"900",222483318,201806,0.042077553981294
"901",222483475,201812,0.167809394904284
"902",222483916,201806,0.00145373759318147
"903",222485874,201908,0.0167412814736662
"904",222491675,201812,0.787428019616045
"905",222496921,201812,1
"906",222506604,201806,0.0466923732331287
"907",222506702,201806,0.883066263594322
"908",222506850,201812,0
"909",222518284,201812,0.0451386338960313
"910",222524015,201906,0.405060502087038
"911",222526396,201806,0.554594843386565
"912",222527669,201812,0
"913",222529364,201812,0.488595524192223
"914",222532020,201812,0
"915",222532804,201812,0.243751871112245
"916",222536011,201905,0
"917",222536023,201812,0.991322561340515
"918",222536446,201809,0.263901584017196
"919",222540505,201806,0.0267324995325437
"920",222540856,201806,0.953670840677472
"921",222541744,201809,0.942337676065643
"922",222542309,201806,0.987002690913397
"923",222546200,201809,0
"924",222547079,201906,0.0435932205881272
"925",222553560,201806,0.911315058795345
"926",222570213,201806,0.612138517378783
"927",222580730,201906,0.460248983346335
"928",222589999,201812,0.63639302662211
"929",222597077,201812,0.400471317969522
"930",222598353,201806,0.294466298469162
"931",222599363,201806,0.758697505201297
"932",222600067,201812,0.572246391038823
"933",222606679,201906,0
"934",222610536,201806,0.592645483528702
"935",222611146,201806,0.561994067429672
"936",222618694,201812,0.428627909293767
"937",222640508,201809,0.653603292515933
"938",222675802,201812,0.359604702321716
"939",222702301,201806,0.983196205353902
"940",222702774,201906,0.876269944065975
"941",222708420,201906,0.932011132006439
"942",222712067,201806,0.549256970063662
"943",222717130,201903,0
"944",222717615,201812,0.677824426755827
"945",222721731,201812,-1.07878698652912e-05
"946",222743093,201812,0.429800000955866
"947",222743873,201812,NA
"948",222746890,201806,0.399556770758382
"949",222753637,201812,0.292371340988798
"950",222756708,201812,0.731131314000141
"951",222757384,201806,0
"952",222762202,201806,0.642287349583264
"953",222765988,201812,0.398128898128898
"954",222769335,201811,0
"955",222779170,201806,0
"956",222785521,201812,0.154393722180162
"957",222804781,201906,0.651071632272611
"958",222804781,201806,0.657801805879644
"959",222807816,201906,0.654346720559671
"960",222809353,201812,0.211728576301359
"961",222809527,201809,0.576285335144805
"962",222809543,201812,0.766966477604946
"963",222813920,201812,0.518549950616381
"964",222816977,201812,0
"965",222823254,201812,0.122632850923475
"966",222838722,201812,NA
"967",222840188,201809,0.144128491292359
"968",222843473,201812,0.37130856133692
"969",222846440,201806,0.981796602517894
"970",222849124,201806,0.970061752643326
"971",222873559,201903,0.364813460823306
"972",222873650,201807,0
"973",222878487,201812,0.634742357271456
"974",222887878,201806,0.949752707939227
"975",222895732,201806,0.192217760792092
"976",222898850,201808,NA
"977",222904529,201806,-1.47137297257034
"978",222906466,201806,0.464426706877742
"979",222907602,201812,0.606266964266768
"980",222908723,201812,0.443858988173491
"981",222918528,201806,0.905760789976397
"982",222925052,201812,0.602080229027148
"983",222926788,201808,0
"984",222933525,201812,0
"985",222948519,201806,0.815554473128755
"986",222948519,201906,0
"987",222952177,201812,0
"988",222959566,201806,0.173298481954358
"989",222966342,201812,0.151602437767199
"990",222976053,201809,0.466532101172082
"991",222976657,201812,0.210384714742583
"992",222976670,201812,0
"993",222978853,201802,0.106930676504296
"994",222982267,201804,0.741642281427105
"995",222982267,201904,0.761588449877704
"996",222982463,201806,0.118139961825944
"997",222993615,201812,0.99873404751123
"998",222996309,201906,0.67922583030553
"999",223001721,201808,0.786635477653778
"1000",223004892,201806,0.817475229623201
"1001",223010422,201812,0.26910612915697
"1002",223011882,201806,0
"1003",223026442,201812,0.04473075897824
"1004",223035152,201812,0.240426024060025
"1005",223042637,201903,0.725312143007896
"1006",223048723,201812,0.828779463845374
"1007",223051339,201812,0
"1008",223073668,201812,0.781979145089592
"1009",223075855,201812,0.858847277435474
"1010",223080881,201812,0
"1011",223090975,201809,0.0801605813679505
"1012",223090975,201909,0.091923415107054
"1013",223111907,201812,0.935139289816275
"1014",223112583,201806,0
"1015",223112583,201906,0.927086500878878
"1016",223114280,201812,0.695878061779682
"1017",223124101,201812,0
"1018",223139262,201806,0.0200062700313806
"1019",223159141,201812,0.235139673101757
"1020",223159643,201812,0.639739260329144
"1021",223172593,201812,0
"1022",223172593,201712,0
"1023",223172593,201612,0
"1024",223177209,201806,0.71657388095438
"1025",223182444,201809,0.424107860302638
"1026",223191450,201806,0.748941680976537
"1027",223194848,201812,0.830916806727182
"1028",223200986,201806,1
"1029",223205846,201812,0.218252298068803
"1030",223211235,201812,0.000548186407498752
"1031",223213404,201812,0.989546758154869
"1032",223214502,201812,0.515105939436576
"1033",223215740,201806,0
"1034",223226571,201806,0.233791400438673
"1035",223226599,201812,0.0571035028011291
"1036",223230622,201812,0.113158278190115
"1037",223237413,201812,0.190025689665074
"1038",223241611,201806,0.361282980580705
"1039",223241663,201812,0.509760028805375
"1040",223242446,201812,0.968641008086393
"1041",223253539,201812,0.553313701053309
"1042",223282526,201806,0.818919539198324
"1043",223285769,201806,0.195014784074134
"1044",223304583,201812,NA
"1045",223311544,201812,0.0221888846416693
"1046",223318782,201812,0
"1047",223330804,201812,NA
"1048",223332169,201809,0
"1049",223368378,201812,0.000154820589449445
"1050",223369954,201812,0.323768181981701
"1051",223394753,201812,0.0467673990767886
"1052",223423159,201812,0.61686882135365
"1053",223425741,201812,0.467266144349478
"1054",223454251,201809,0.849344412561773
"1055",223507406,201812,0.0709852756256845
"1056",223512206,201809,1
"1057",223540953,201812,NA
"1058",223546358,201812,NA
"1059",223565726,201906,0.69049099607863
"1060",223565726,201806,0.696310760861985
"1061",223569885,201812,0.0883004167384049
"1062",223572461,201812,0
"1063",223575823,201808,0.592466955901521
"1064",223580252,201812,0.0204925031592609
"1065",223613715,201812,NA
"1066",223614933,201806,0.983802821342313
"1067",223616438,201806,0
"1068",223623036,201812,0
"1069",223642312,201812,NA
"1070",223667807,201812,NA
"1071",223669704,201806,0.795898636608313
"1072",223671031,201906,0.182480999109104
"1073",223673442,201812,0.095507361307451
"1074",223678720,201812,0
"1075",223697249,201812,0.604211658559679
"1076",223699050,201812,0.334482156364656
"1077",223702270,201812,0.00313941361774414
"1078",223723624,201812,NA
"1079",223729215,201812,0.452966993314534
"1080",223749279,201806,1
"1081",223770068,201812,0.00764168262826163
"1082",223772113,201812,0.989876947323756
"1083",223864570,201806,0
"1084",223864577,201806,0
"1085",223876595,201806,0.000262608608685238
"1086",223880639,201806,0.452187882554855
"1087",223887275,201812,1.74844719303974
"1088",225154019,201812,0
"1089",229201201,201812,0
"1090",231365980,201806,0.904127827067191
"1091",231365995,201806,0.742663086255808
"1092",231381404,201812,0.0218212947796582
"1093",231429810,201806,0.995670393861881
"1094",231529964,201906,0.800292758730731
"1095",231653093,201806,0.908146376302275
"1096",231653135,201806,0.0185279772156384
"1097",231654625,201806,0
"1098",231664406,201806,1
"1099",231665590,201906,0.788974798456748
"1100",231667311,201806,0.926886746728306
"1101",231668784,201806,0.971101312460271
"1102",231669589,201806,0.852428878725635
"1103",231670456,201906,0.753644842241998
"1104",231673781,201806,0.856508953421205
"1105",231689892,201806,0.971799057843153
"1106",231704527,201812,0.903536565152666
"1107",231716750,201812,0.345317802351509
"1108",231716988,201812,0.014827688466817
"1109",231719860,201806,0.937785261955071
"1110",231727133,201806,0.0108511449211059
"1111",231731792,201806,0.947410933153871
"1112",231733766,201808,0
"1113",231739202,201712,0
"1114",231739202,201812,0
"1115",231861343,201812,0.0436042825327533
"1116",231875249,201806,0.950663867937714
"1117",231878791,201806,0.66148560702265
"1118",231919016,201806,0.942082004431922
"1119",231930630,201806,0.72558334379844
"1120",231971240,201706,0
"1121",231971629,201906,0.999954105665447
"1122",231971629,201806,0.964584179265149
"1123",232000486,201806,0.958132252141395
"1124",232015671,201809,0.367128492617286
"1125",232017882,201806,0.910997629886773
"1126",232017912,201812,0.888391378838706
"1127",232020123,201806,0.994888239371113
"1128",232022702,201806,0.0695959329481369
"1129",232024975,201906,0
"1130",232024975,201806,0
"1131",232037301,201812,0.196976444693826
"1132",232038165,201612,0.0300611950218881
"1133",232038165,201512,0.0128111634507361
"1134",232038165,201812,0
"1135",232039194,201806,0.243885062150751
"1136",232041406,201806,0.722227247767476
"1137",232049457,201812,0.585088565339679
"1138",232059489,201806,1
"1139",232066952,201812,0.852919799564101
"1140",232079663,201806,0.250000835687186
"1141",232079663,201906,0.408591292832313
"1142",232101393,201806,0.0158518498791772
"1143",232110269,201812,0
"1144",232118810,201806,0.644054328025386
"1145",232122054,201808,0.0612213078995381
"1146",232142644,201806,0.850106769378224
"1147",232142704,201806,0.892900656741256
"1148",232162606,201812,0.0696920107007418
"1149",232179648,201806,0.222827267490324
"1150",232187218,201903,0
"1151",232187741,201806,0.826643938640849
"1152",232205944,201809,0.915670053359149
"1153",232206439,201812,0
"1154",232215980,201806,0.929103241995769
"1155",232216151,201806,0.00518640714711437
"1156",232218001,201806,0.260050107244877
"1157",232259890,201806,0
"1158",232303766,201812,0.371077681697592
"1159",232311676,201806,0.301572626375672
"1160",232311889,201906,0.799797671827434
"1161",232322175,201812,0.84367028171548
"1162",232325706,201812,0
"1163",232326550,201906,0.00107676276484891
"1164",232349069,201806,0
"1165",232362611,201806,0.0404030868239538
"1166",232364586,201806,0.441180938290375
"1167",232447043,201812,0
"1168",232462126,201812,0.222936926346329
"1169",232491247,201812,0.977265898848272
"1170",232500851,201806,0.388457278277221
"1171",232501785,201812,0.374440288283906
"1172",232502873,201806,0
"1173",232525528,201906,0.00260451115274189
"1174",232525528,201806,0.00299033920220128
"1175",232550366,201812,0.212849802622269
"1176",232555950,201806,0.769160301878638
"1177",232578800,201812,0
"1178",232602243,201812,0.681080595045597
"1179",232604510,201806,0.500377325110502
"1180",232620431,201812,0.142888954551489
"1181",232622107,201812,0
"1182",232624826,201810,0.0157722487283624
"1183",232642355,201812,0
"1184",232687223,201806,0.81041459332625
"1185",232689714,201806,0.352090135055741
"1186",232704742,201812,0.332824252862737
"1187",232705347,201906,0.0466783189581399
"1188",232732149,201812,0
"1189",232732783,201806,0.573738311291494
"1190",232735252,201806,0.981201211075825
"1191",232741508,201809,0.958953624414487
"1192",232754537,201809,-0.188310719707051
"1193",232772462,201812,0.0531536518514538
"1194",232775947,201806,0.187273249618978
"1195",232785337,201806,0.798355929200955
"1196",232785780,201812,NA
"1197",232788924,201906,0.676557159412471
"1198",232792944,201812,0.0316888018816106
"1199",232820326,201812,0.374936766216556
"1200",232821149,201806,0.00477019142184461
"1201",232827808,201806,0.955335593076487
"1202",232829383,201712,0.587607991360691
"1203",232829383,201812,0.626471685949852
"1204",232844673,201812,0.804117079446767
"1205",232857766,201906,0.628674227704007
"1206",232860865,201806,0.491733389839915
"1207",232895377,201812,0.377567394745772
"1208",232921065,201812,2.07915187729288
"1209",232934547,201806,0.970011524905063
"1210",232935865,201809,0.151391387320308
"1211",232943764,201812,0.196799081808327
"1212",232948991,201812,0.000173440282450076
"1213",232982159,201812,NA
"1214",233001829,201906,0
"1215",233002271,201906,0
"1216",233022558,201812,0.127493566098213
"1217",233052060,201906,0.995282466159591
"1218",233061705,201812,0.682099893774056
"1219",233062736,201812,NA
